,names,scores,logfoldchanges,pvals,pvals_adj,abslfc
1116,CD9,-62.7545,-3.578819,0.0,0.0,3.578819
940,HEY2,-49.196606,-3.5748546,0.0,0.0,3.5748546
80,BCL2,66.227615,3.5727215,0.0,0.0,3.5727215
1139,ACTC1,-63.268482,-3.5615113,0.0,0.0,3.5615113
951,TGFBI,-50.298508,-3.5552456,0.0,0.0,3.5552456
128,MCOLN3,65.21641,3.5536435,0.0,0.0,3.5536435
1332,ENO3,-65.3724,-3.5504014,0.0,0.0,3.5504014
137,SCN1B,65.01241,3.5500712,0.0,0.0,3.5500712
142,EPHA4,64.91284,3.5440218,0.0,0.0,3.5440218
1223,PCDHGA3,-64.825745,-3.5316494,0.0,0.0,3.5316494
179,SELE,63.478203,3.5309439,0.0,0.0,3.5309439
896,DTL,-44.03212,-3.5253205,0.0,0.0,3.5253205
1317,HK2,-65.28799,-3.5252912,0.0,0.0,3.5252912
51,PLCB1,66.66161,3.524551,0.0,0.0,3.524551
1115,TGFB2,-62.720932,-3.523028,0.0,0.0,3.523028
1117,TFPI,-62.8296,-3.5168078,0.0,0.0,3.5168078
1224,CLU,-64.832855,-3.512615,0.0,0.0,3.512615
1212,MYL6,-64.65282,-3.5086021,0.0,0.0,3.5086021
1156,DLK1,-63.79356,-3.5051062,0.0,0.0,3.5051062
1316,DPYSL3,-65.28122,-3.504698,0.0,0.0,3.504698
156,SYNPO,64.48937,3.5020432,0.0,0.0,3.5020432
68,SAT1,66.38127,3.5014348,0.0,0.0,3.5014348
1311,GPX7,-65.26503,-3.496774,0.0,0.0,3.496774
1207,SP6,-64.56486,-3.4712281,0.0,0.0,3.4712281
37,VPS13B,66.84637,3.4687834,0.0,0.0,3.4687834
70,FRMD4A,66.368706,3.4531994,0.0,0.0,3.4531994
173,GRIA2,63.84699,3.4510245,0.0,0.0,3.4510245
198,SPTLC3,62.688126,3.4500418,0.0,0.0,3.4500418
803,DKK1,-32.521404,-3.4497383,5.313316346766936e-232,6.930412626217742e-232,3.4497383
906,NDRG1,-45.14009,-3.4484756,0.0,0.0,3.4484756
1371,DUSP5,-65.67231,-3.4483447,0.0,0.0,3.4483447
770,MT3,-25.882874,-3.4482758,1.0382961048118502e-147,1.278689784251047e-147,3.4482758
1232,HSPH1,-64.892525,-3.4457285,0.0,0.0,3.4457285
980,SH3D21,-53.246532,-3.4455402,0.0,0.0,3.4455402
762,SEPTIN7,-25.181067,-3.440137,6.458517982135128e-140,7.876241441628205e-140,3.440137
186,ADAM19,63.183216,3.4305165,0.0,0.0,3.4305165
149,PLCXD3,64.696266,3.4281464,0.0,0.0,3.4281464
1087,LTB,-61.61858,-3.4255323,0.0,0.0,3.4255323
1148,ANXA2,-63.524635,-3.4207616,0.0,0.0,3.4207616
1463,RAB3IP,-66.73066,-3.420093,0.0,0.0,3.420093
1387,GYPC,-65.86108,-3.419609,0.0,0.0,3.419609
79,DENND1A,66.2543,3.4156759,0.0,0.0,3.4156759
948,CD93,-50.023933,-3.414127,0.0,0.0,3.414127
1169,FAM72A,-64.01993,-3.4134717,0.0,0.0,3.4134717
1179,KLF2,-64.22337,-3.4122026,0.0,0.0,3.4122026
1264,ID1,-65.05815,-3.403423,0.0,0.0,3.403423
1129,HMGB2,-63.12949,-3.401192,0.0,0.0,3.401192
61,SDK1,66.48549,3.3959873,0.0,0.0,3.3959873
1125,CST3,-63.09575,-3.3917458,0.0,0.0,3.3917458
1251,CHD3,-65.00744,-3.371068,0.0,0.0,3.371068
224,SLIT3,61.461613,3.3618026,0.0,0.0,3.3618026
1249,HOXB2,-64.99995,-3.3578062,0.0,0.0,3.3578062
153,HCN1,64.56565,3.3514874,0.0,0.0,3.3514874
1080,KLHL41,-61.030838,-3.3488612,0.0,0.0,3.3488612
230,NR2F1,61.03758,3.3468704,0.0,0.0,3.3468704
145,CEACAM19,64.83839,3.344938,0.0,0.0,3.344938
235,ACSM3,60.757477,3.3393764,0.0,0.0,3.3393764
106,AGAP9,65.75452,3.3338473,0.0,0.0,3.3338473
1449,TSPAN2,-66.60599,-3.325472,0.0,0.0,3.325472
1396,FLNC,-65.96589,-3.3253918,0.0,0.0,3.3253918
985,RSPO3,-53.968613,-3.3246946,0.0,0.0,3.3246946
95,AFF3,65.96943,3.322656,0.0,0.0,3.322656
1121,CYGB,-62.93623,-3.3223703,0.0,0.0,3.3223703
1407,EEF1A2,-66.087906,-3.3151112,0.0,0.0,3.3151112
1205,S100A16,-64.55908,-3.3113058,0.0,0.0,3.3113058
954,LGALS3,-50.7724,-3.2975469,0.0,0.0,3.2975469
147,ROR2,64.74977,3.2871873,0.0,0.0,3.2871873
82,ERAP1,66.1964,3.2803562,0.0,0.0,3.2803562
1108,MYL4,-62.360653,-3.274107,0.0,0.0,3.274107
1035,SLC16A3,-58.466732,-3.2731993,0.0,0.0,3.2731993
1217,JAG1,-64.68994,-3.2704172,0.0,0.0,3.2704172
1118,SMPX,-62.84827,-3.262561,0.0,0.0,3.262561
545,SOX17,16.571712,-3.2450604,1.1160284782395252e-61,1.2502186089315069e-61,3.2450604
1261,FAM162A,-65.044975,-3.2290878,0.0,0.0,3.2290878
1005,VAMP5,-55.56571,-3.2247813,0.0,0.0,3.2247813
1099,SFRP1,-62.08739,-3.2147584,0.0,0.0,3.2147584
804,ITGA1,-32.85132,-3.205837,1.0907520833247335e-236,1.4264412597969487e-236,3.205837
315,NR4A3,53.20187,3.1998239,0.0,0.0,3.1998239
294,EFCAB12,56.06235,3.197908,0.0,0.0,3.197908
