,names,scores,logfoldchanges,pvals,pvals_adj,abslfc
464,TBX6,93.35228,4.300429,0.0,0.0,4.300429
465,SLC7A11,93.34546,2.623112,0.0,0.0,2.623112
467,ARHGAP22,92.72278,2.8572633,0.0,0.0,2.8572633
469,MAF,92.45221,1.7539777,0.0,0.0,1.7539777
472,GYPB,92.31009,5.1642685,0.0,0.0,5.1642685
475,DDR2,92.15948,3.273255,0.0,0.0,3.273255
477,STMN2,91.9439,3.2503421,0.0,0.0,3.2503421
478,FOSB,91.92232,1.6632172,0.0,0.0,1.6632172
479,TENM1,91.82258,2.1130924,0.0,0.0,2.1130924
480,ROBO2,91.77699,2.0613868,0.0,0.0,2.0613868
481,DDIT4,91.56581,1.6796033,0.0,0.0,1.6796033
482,CDC20,91.52827,2.055136,0.0,0.0,2.055136
484,VTN,91.41034,1.801286,0.0,0.0,1.801286
485,MAML2,91.26458,1.9186497,0.0,0.0,1.9186497
486,NPR3,91.16512,2.8177655,0.0,0.0,2.8177655
488,SPP1,90.9645,3.0210307,0.0,0.0,3.0210307
490,TOP2A,90.63481,2.4543395,0.0,0.0,2.4543395
492,KIF20B,90.52896,1.5779377,0.0,0.0,1.5779377
493,CCNF,90.47435,1.77669,0.0,0.0,1.77669
497,PENK,90.32345,2.8894594,0.0,0.0,2.8894594
500,FNDC5,89.861984,1.5249848,0.0,0.0,1.5249848
502,CDK1,89.70821,2.2262828,0.0,0.0,2.2262828
503,SULF1,89.70412,3.2420805,0.0,0.0,3.2420805
504,GSTA1,89.68519,2.461096,0.0,0.0,2.461096
507,ITGA11,89.498,3.2585964,0.0,0.0,3.2585964
509,CD34,89.2123,1.8406991,0.0,0.0,1.8406991
510,BIRC5,89.17479,1.6704161,0.0,0.0,1.6704161
512,RSPO3,88.94824,1.8675162,0.0,0.0,1.8675162
513,PIF1,88.89746,2.431172,0.0,0.0,2.431172
515,KRT7,88.76352,2.3810785,0.0,0.0,2.3810785
517,NUF2,88.592064,2.1574953,0.0,0.0,2.1574953
519,CENPF,88.37469,2.0996015,0.0,0.0,2.0996015
521,EPAS1,88.1333,2.3767278,0.0,0.0,2.3767278
524,DLGAP5,87.9098,2.1067448,0.0,0.0,2.1067448
525,FOSL2,87.8825,1.9092406,0.0,0.0,1.9092406
527,CENPE,87.74075,1.6377022,0.0,0.0,1.6377022
528,ITGB8,87.6616,2.3127027,0.0,0.0,2.3127027
529,GDF6,87.51781,1.7460293,0.0,0.0,1.7460293
531,KITLG,87.38071,1.6381576,0.0,0.0,1.6381576
533,C21orf58,87.110176,1.7689725,0.0,0.0,1.7689725
534,ETV2,87.035545,1.7215434,0.0,0.0,1.7215434
535,SAMD5,86.985054,1.8341973,0.0,0.0,1.8341973
536,SULT1C4,86.86011,1.706751,0.0,0.0,1.706751
540,BMPER,86.76553,2.5453527,0.0,0.0,2.5453527
544,HOTAIRM1,86.517654,2.2770083,0.0,0.0,2.2770083
548,UBE2C,86.312256,1.8570031,0.0,0.0,1.8570031
549,NUSAP1,86.29069,2.0895753,0.0,0.0,2.0895753
551,DCN,86.17388,4.7773714,0.0,0.0,4.7773714
552,TNNT1,86.154274,1.9918647,0.0,0.0,1.9918647
553,PLK2,86.1307,2.0511305,0.0,0.0,2.0511305
555,ACKR3,86.072426,1.8259395,0.0,0.0,1.8259395
556,MT1F,86.026794,1.9908993,0.0,0.0,1.9908993
562,TGFBR3,85.16131,3.6788316,0.0,0.0,3.6788316
563,CRISPLD2,85.10972,2.6095939,0.0,0.0,2.6095939
565,CA4,84.906395,2.0123446,0.0,0.0,2.0123446
566,CXCR4,84.88582,2.5013285,0.0,0.0,2.5013285
567,HOXB3,84.8668,1.6500069,0.0,0.0,1.6500069
568,MKI67,84.68077,2.0455332,0.0,0.0,2.0455332
569,PLPP3,84.628654,1.5146463,0.0,0.0,1.5146463
571,EGR3,84.51085,2.8134973,0.0,0.0,2.8134973
574,MGARP,84.136955,1.6485469,0.0,0.0,1.6485469
576,CKAP2L,83.97116,1.7336795,0.0,0.0,1.7336795
577,MYRF,83.90522,1.8443156,0.0,0.0,1.8443156
578,ART5,83.8977,3.486112,0.0,0.0,3.486112
